41.4800	41.4000	40.8000	41.0000	18207
41.4000	40.8000	41.0000	40.8000	47901
40.8000	41.0000	40.8000	40.7000	568
41.0000	40.8000	40.7000	40.0000	1060
40.8000	40.7000	40.0000	39.9500	303
40.7000	40.0000	39.9500	40.0000	16141
40.0000	39.9500	40.0000	40.1000	4732
39.9500	40.0000	40.1000	39.9000	1918
40.0000	40.1000	39.9000	39.9900	8003
40.1000	39.9000	39.9900	39.9000	1652
39.9000	39.9900	39.9000	40.2400	6589
39.9900	39.9000	40.2400	39.9100	3318
39.9000	40.2400	39.9100	39.9300	5379
40.2400	39.9100	39.9300	39.9000	12818
39.9100	39.9300	39.9000	39.8800	25415
39.9300	39.9000	39.8800	39.9000	1616
39.9000	39.8800	39.9000	39.8800	4012
39.8800	39.9000	39.8800	40.0000	5142
39.9000	39.8800	40.0000	39.9000	4264
39.8800	40.0000	39.9000	39.3900	8706
40.0000	39.9000	39.3900	38.8000	13343
39.9000	39.3900	38.8000	38.3000	19160
39.3900	38.8000	38.3000	36.5000	7876
38.8000	38.3000	36.5000	36.1600	1119
38.3000	36.5000	36.1600	37.5500	2926
36.5000	36.1600	37.5500	38.0000	10072
36.1600	37.5500	38.0000	38.4900	2213
37.5500	38.0000	38.4900	38.8000	7088
38.0000	38.4900	38.8000	39.0000	5144
38.4900	38.8000	39.0000	39.9500	101525
38.8000	39.0000	39.9500	40.0000	57959
39.0000	39.9500	40.0000	40.0000	3373
39.9500	40.0000	40.0000	39.9300	52333
40.0000	40.0000	39.9300	39.5000	55416
40.0000	39.9300	39.5000	39.2100	5770
39.9300	39.5000	39.2100	39.0000	1853
39.5000	39.2100	39.0000	39.0000	1387
39.2100	39.0000	39.0000	39.0000	700
39.0000	39.0000	39.0000	38.5000	1108
39.0000	39.0000	38.5000	38.6000	923
39.0000	38.5000	38.6000	38.0200	58
38.5000	38.6000	38.0200	38.3500	25641
38.6000	38.0200	38.3500	38.0000	194
38.0200	38.3500	38.0000	37.4000	6710
38.3500	38.0000	37.4000	37.5000	4675
38.0000	37.4000	37.5000	37.5000	18684
37.4000	37.5000	37.5000	36.5000	1151
37.5000	37.5000	36.5000	37.3800	2405
37.5000	36.5000	37.3800	36.5000	2826
36.5000	37.3800	36.5000	36.4500	1619
37.3800	36.5000	36.4500	38.5000	157
36.5000	36.4500	38.5000	38.7500	31178
36.4500	38.5000	38.7500	38.6000	76084
38.5000	38.7500	38.6000	38.5000	11269
38.7500	38.6000	38.5000	38.5000	441
38.6000	38.5000	38.5000	38.9000	250
38.5000	38.5000	38.9000	38.9000	262
38.5000	38.9000	38.9000	39.0000	985
38.9000	38.9000	39.0000	39.0000	1665
38.9000	39.0000	39.0000	38.6000	1311
39.0000	39.0000	38.6000	38.7000	2846
39.0000	38.6000	38.7000	38.7000	581
38.6000	38.7000	38.7000	38.6300	1626
38.7000	38.7000	38.6300	38.6000	421
38.7000	38.6300	38.6000	38.4000	1813
38.6300	38.6000	38.4000	38.6000	2728
38.6000	38.4000	38.6000	38.8000	1375
38.4000	38.6000	38.8000	39.4000	486
38.6000	38.8000	39.4000	39.0000	484
38.8000	39.4000	39.0000	39.3000	3325
39.4000	39.0000	39.3000	39.0000	5226
39.0000	39.3000	39.0000	39.5000	954
39.3000	39.0000	39.5000	39.6000	927
39.0000	39.5000	39.6000	39.8900	692
39.5000	39.6000	39.8900	39.7500	27763
39.6000	39.8900	39.7500	39.7500	2771
39.8900	39.7500	39.7500	39.7500	1648
39.7500	39.7500	39.7500	39.7300	1848
39.7500	39.7500	39.7300	39.2000	473
39.7500	39.7300	39.2000	39.8400	3662
39.7300	39.2000	39.8400	40.6500	3162
39.2000	39.8400	40.6500	40.0000	1134
39.8400	40.6500	40.0000	39.8000	3389
40.6500	40.0000	39.8000	39.7000	3770
40.0000	39.8000	39.7000	39.7500	900
39.8000	39.7000	39.7500	39.9200	229
39.7000	39.7500	39.9200	40.9900	656
39.7500	39.9200	40.9900	40.4000	3203
39.9200	40.9900	40.4000	40.6000	22383
40.9900	40.4000	40.6000	42.0000	10982
40.4000	40.6000	42.0000	41.6000	7730
40.6000	42.0000	41.6000	41.8000	10873
42.0000	41.6000	41.8000	41.4800	8481
41.6000	41.8000	41.4800	41.4500	657
41.8000	41.4800	41.4500	41.8000	3768
41.4800	41.4500	41.8000	41.3300	12384
41.4500	41.8000	41.3300	41.3800	6076
41.8000	41.3300	41.3800	41.2500	5077
41.3300	41.3800	41.2500	43.2000	418
41.3800	41.2500	43.2000	42.9900	11288
41.2500	43.2000	42.9900	44.3400	16076
43.2000	42.9900	44.3400	47.0000	106328
42.9900	44.3400	47.0000	46.9500	46149
44.3400	47.0000	46.9500	46.0000	11737
47.0000	46.9500	46.0000	45.6700	174990
46.9500	46.0000	45.6700	43.9800	21882
46.0000	45.6700	43.9800	44.8900	1840
45.6700	43.9800	44.8900	45.2000	7762
43.9800	44.8900	45.2000	44.5800	3591
44.8900	45.2000	44.5800	43.9700	3555
45.2000	44.5800	43.9700	44.5000	3034
44.5800	43.9700	44.5000	44.5100	1675
43.9700	44.5000	44.5100	43.7000	18648
44.5000	44.5100	43.7000	44.6000	6074
44.5100	43.7000	44.6000	45.0000	2056
43.7000	44.6000	45.0000	45.5000	4847
44.6000	45.0000	45.5000	45.9900	5708
45.0000	45.5000	45.9900	45.9900	1344
45.5000	45.9900	45.9900	44.8100	1212
45.9900	45.9900	44.8100	44.0000	4559
45.9900	44.8100	44.0000	43.8500	1245
44.8100	44.0000	43.8500	44.6800	1778
44.0000	43.8500	44.6800	45.3000	4692
43.8500	44.6800	45.3000	48.0000	64656
44.6800	45.3000	48.0000	49.6500	13771
45.3000	48.0000	49.6500	49.8900	37487
48.0000	49.6500	49.8900	49.7000	19452
49.6500	49.8900	49.7000	49.4300	29908
49.8900	49.7000	49.4300	48.4500	3627
49.7000	49.4300	48.4500	47.0100	21476
49.4300	48.4500	47.0100	47.0000	3097
48.4500	47.0100	47.0000	46.4700	3381
47.0100	47.0000	46.4700	46.4700	738
47.0000	46.4700	46.4700	46.9900	2871
46.4700	46.4700	46.9900	47.0000	4071
46.4700	46.9900	47.0000	46.4900	529
46.9900	47.0000	46.4900	46.6600	1262
47.0000	46.4900	46.6600	47.0000	945
46.4900	46.6600	47.0000	46.9700	1666
46.6600	47.0000	46.9700	46.8000	803
47.0000	46.9700	46.8000	46.8000	462
46.9700	46.8000	46.8000	47.5000	1224
46.8000	46.8000	47.5000	47.4900	3717
46.8000	47.5000	47.4900	47.4900	25216
47.5000	47.4900	47.4900	47.3900	29504
47.4900	47.4900	47.3900	46.5000	858
47.4900	47.3900	46.5000	46.1000	483
47.3900	46.5000	46.1000	46.3000	4586
46.5000	46.1000	46.3000	46.6000	110
46.1000	46.3000	46.6000	46.3900	7095
46.3000	46.6000	46.3900	46.6900	2815
46.6000	46.3900	46.6900	46.5000	2154
46.3900	46.6900	46.5000	45.2900	512
46.6900	46.5000	45.2900	46.0000	450
46.5000	45.2900	46.0000	46.3500	13180
45.2900	46.0000	46.3500	46.4000	36677
46.0000	46.3500	46.4000	47.3000	54358
46.3500	46.4000	47.3000	47.3200	5825
46.4000	47.3000	47.3200	47.0000	14370
47.3000	47.3200	47.0000	47.0000	6582
47.3200	47.0000	47.0000	46.3000	1765
47.0000	47.0000	46.3000	47.4900	291
47.0000	46.3000	47.4900	47.4800	366
46.3000	47.4900	47.4800	46.2500	718
47.4900	47.4800	46.2500	46.2400	342
47.4800	46.2500	46.2400	45.7500	491
46.2500	46.2400	45.7500	45.8600	346
46.2400	45.7500	45.8600	46.5000	1975
45.7500	45.8600	46.5000	46.0000	3700
45.8600	46.5000	46.0000	46.6000	232
46.5000	46.0000	46.6000	46.4000	278
46.0000	46.6000	46.4000	46.3200	492
46.6000	46.4000	46.3200	46.5200	280
46.4000	46.3200	46.5200	47.0300	888
46.3200	46.5200	47.0300	47.5000	481
46.5200	47.0300	47.5000	49.4000	537
47.0300	47.5000	49.4000	49.9000	413
47.5000	49.4000	49.9000	49.9000	10482
49.4000	49.9000	49.9000	49.8500	7062
49.9000	49.9000	49.8500	49.7000	13537
49.9000	49.8500	49.7000	49.7000	42907
49.8500	49.7000	49.7000	49.6800	2158
49.7000	49.7000	49.6800	48.9400	818
49.7000	49.6800	48.9400	49.1000	6398
49.6800	48.9400	49.1000	49.8000	183
48.9400	49.1000	49.8000	49.9000	1052
49.1000	49.8000	49.9000	49.7500	906
49.8000	49.9000	49.7500	49.9500	5853
49.9000	49.7500	49.9500	49.3900	543
49.7500	49.9500	49.3900	48.8500	751
49.9500	49.3900	48.8500	48.9500	2847
49.3900	48.8500	48.9500	48.9500	1120
48.8500	48.9500	48.9500	47.3600	443
48.9500	48.9500	47.3600	48.8900	319
48.9500	47.3600	48.8900	48.4500	8454
47.3600	48.8900	48.4500	48.5000	239
48.8900	48.4500	48.5000	49.0000	5642
48.4500	48.5000	49.0000	48.3100	277
48.5000	49.0000	48.3100	48.9900	2010
49.0000	48.3100	48.9900	51.0000	228
48.3100	48.9900	51.0000	52.4900	667
48.9900	51.0000	52.4900	51.9800	2582
51.0000	52.4900	51.9800	51.9800	40678
52.4900	51.9800	51.9800	54.5000	43806
51.9800	51.9800	54.5000	57.7000	748
51.9800	54.5000	57.7000	56.9800	2913
54.5000	57.7000	56.9800	56.9000	5700
57.7000	56.9800	56.9000	56.9000	49167
56.9800	56.9000	56.9000	55.9800	4162
56.9000	56.9000	55.9800	55.4000	7923
56.9000	55.9800	55.4000	55.0000	7945
55.9800	55.4000	55.0000	54.1500	2959
55.4000	55.0000	54.1500	54.7700	3689
55.0000	54.1500	54.7700	55.3000	2674
54.1500	54.7700	55.3000	54.5000	3034
54.7700	55.3000	54.5000	55.0000	2062
55.3000	54.5000	55.0000	55.0500	1953
54.5000	55.0000	55.0500	54.9900	7425
55.0000	55.0500	54.9900	54.4800	3496
55.0500	54.9900	54.4800	54.9400	53714
54.9900	54.4800	54.9400	54.8800	4365
54.4800	54.9400	54.8800	56.3000	10430
54.9400	54.8800	56.3000	56.4800	319
54.8800	56.3000	56.4800	58.3300	853
56.3000	56.4800	58.3300	58.0000	702
56.4800	58.3300	58.0000	58.9600	8059
58.3300	58.0000	58.9600	58.4000	10027
58.0000	58.9600	58.4000	55.9500	13468
58.9600	58.4000	55.9500	54.9000	3951
58.4000	55.9500	54.9000	53.3000	7749
55.9500	54.9000	53.3000	53.8000	2939
54.9000	53.3000	53.8000	56.0000	5086
53.3000	53.8000	56.0000	55.9000	11124
53.8000	56.0000	55.9000	57.0000	7430
56.0000	55.9000	57.0000	56.8000	3142
55.9000	57.0000	56.8000	56.8000	1399
57.0000	56.8000	56.8000	55.6000	4316
56.8000	56.8000	55.6000	55.9500	4909
56.8000	55.6000	55.9500	56.1000	4995
55.6000	55.9500	56.1000	56.5000	3034
55.9500	56.1000	56.5000	56.2000	4773
56.1000	56.5000	56.2000	56.0000	21909
56.5000	56.2000	56.0000	56.3000	1718
56.2000	56.0000	56.3000	55.1600	14856
56.0000	56.3000	55.1600	54.8800	200
56.3000	55.1600	54.8800	54.0000	771
55.1600	54.8800	54.0000	54.0000	21293
54.8800	54.0000	54.0000	54.9800	12750
54.0000	54.0000	54.9800	54.0000	3642
54.0000	54.9800	54.0000	54.9900	9613
54.9800	54.0000	54.9900	55.0000	192
54.0000	54.9900	55.0000	54.7000	3509
54.9900	55.0000	54.7000	54.4000	1936
55.0000	54.7000	54.4000	54.2000	20269
54.7000	54.4000	54.2000	54.0000	25495
54.4000	54.2000	54.0000	54.5000	21535
54.2000	54.0000	54.5000	55.0000	64304
54.0000	54.5000	55.0000	55.4700	6945
54.5000	55.0000	55.4700	55.9900	3766
55.0000	55.4700	55.9900	55.3000	27710
55.4700	55.9900	55.3000	55.0000	258
55.9900	55.3000	55.0000	54.5500	5878
55.3000	55.0000	54.5500	53.9000	3636
55.0000	54.5500	53.9000	52.9700	3033
54.5500	53.9000	52.9700	51.3400	2069
53.9000	52.9700	51.3400	51.4500	1828
52.9700	51.3400	51.4500	52.1900	246944
51.3400	51.4500	52.1900	52.8500	92806
51.4500	52.1900	52.8500	52.7900	65396
52.1900	52.8500	52.7900	52.7900	33969
52.8500	52.7900	52.7900	52.7900	19708
52.7900	52.7900	52.7900	52.7900	3646
52.7900	52.7900	52.7900	52.7800	21546
52.7900	52.7900	52.7800	52.7700	7530
52.7900	52.7800	52.7700	52.6000	3263
52.7800	52.7700	52.6000	52.5000	11447
52.7700	52.6000	52.5000	52.3000	2984
52.6000	52.5000	52.3000	52.5000	22833
52.5000	52.3000	52.5000	54.9800	21078
52.3000	52.5000	54.9800	54.8100	25327
52.5000	54.9800	54.8100	54.4000	2765
54.9800	54.8100	54.4000	54.0000	21470
54.8100	54.4000	54.0000	54.2000	13781
54.4000	54.0000	54.2000	53.7000	4032
54.0000	54.2000	53.7000	54.0200	9375
54.2000	53.7000	54.0200	54.0000	1150
53.7000	54.0200	54.0000	54.0000	5831
54.0200	54.0000	54.0000	54.0100	1455
54.0000	54.0000	54.0100	55.4000	15286
54.0000	54.0100	55.4000	55.4800	5547
54.0100	55.4000	55.4800	55.4000	3205
55.4000	55.4800	55.4000	55.2000	4613
55.4800	55.4000	55.2000	54.9900	37394
55.4000	55.2000	54.9900	55.0000	64370
55.2000	54.9900	55.0000	57.0000	1786
54.9900	55.0000	57.0000	56.0000	28076
55.0000	57.0000	56.0000	55.9500	3229
57.0000	56.0000	55.9500	59.4000	51360
56.0000	55.9500	59.4000	61.5000	15901
55.9500	59.4000	61.5000	59.9500	26983
59.4000	61.5000	59.9500	59.7500	51690
61.5000	59.9500	59.7500	58.5000	107366
59.9500	59.7500	58.5000	58.5000	41222
59.7500	58.5000	58.5000	58.2700	48476
58.5000	58.5000	58.2700	58.0000	24930
58.5000	58.2700	58.0000	57.6500	14350
58.2700	58.0000	57.6500	57.2500	41803
58.0000	57.6500	57.2500	57.9000	4724
57.6500	57.2500	57.9000	57.9700	3947
57.2500	57.9000	57.9700	57.5100	2054
57.9000	57.9700	57.5100	57.2000	9430
57.9700	57.5100	57.2000	57.4000	5265
57.5100	57.2000	57.4000	57.7000	2575
57.2000	57.4000	57.7000	57.4500	29449
57.4000	57.7000	57.4500	59.5000	16548
57.7000	57.4500	59.5000	57.4500	39431
57.4500	59.5000	57.4500	57.5000	57525
59.5000	57.4500	57.5000	57.3000	13544
57.4500	57.5000	57.3000	56.7000	13314
57.5000	57.3000	56.7000	57.4000	3622
57.3000	56.7000	57.4000	57.6900	9160
56.7000	57.4000	57.6900	57.5800	25228
57.4000	57.6900	57.5800	57.1900	94506
57.6900	57.5800	57.1900	57.0500	5393
57.5800	57.1900	57.0500	57.0000	2230
57.1900	57.0500	57.0000	56.7900	6635
57.0500	57.0000	56.7900	57.7200	199
57.0000	56.7900	57.7200	58.8500	5170
56.7900	57.7200	58.8500	58.3000	11063
57.7200	58.8500	58.3000	58.0000	24498
58.8500	58.3000	58.0000	57.5000	17677
58.3000	58.0000	57.5000	57.0000	20829
58.0000	57.5000	57.0000	57.8000	1486
57.5000	57.0000	57.8000	57.5000	4483
57.0000	57.8000	57.5000	57.3000	1365
57.8000	57.5000	57.3000	55.5000	10755
57.5000	57.3000	55.5000	55.6000	5872
57.3000	55.5000	55.6000	55.8000	56458
55.5000	55.6000	55.8000	55.5000	36865
55.6000	55.8000	55.5000	56.6000	27971
55.8000	55.5000	56.6000	55.4500	5232
55.5000	56.6000	55.4500	55.4500	1968
56.6000	55.4500	55.4500	56.3000	5702
55.4500	55.4500	56.3000	56.0000	2271
55.4500	56.3000	56.0000	55.7500	12762
56.3000	56.0000	55.7500	55.9900	1427
56.0000	55.7500	55.9900	56.0000	4786
55.7500	55.9900	56.0000	55.9700	3221
55.9900	56.0000	55.9700	55.9000	2501
56.0000	55.9700	55.9000	55.8700	5233
55.9700	55.9000	55.8700	55.3800	60045
55.9000	55.8700	55.3800	55.0000	4272
55.8700	55.3800	55.0000	55.0000	805
55.3800	55.0000	55.0000	54.9700	13414
55.0000	55.0000	54.9700	54.5100	47263
55.0000	54.9700	54.5100	53.8900	573
54.9700	54.5100	53.8900	53.7900	53781
54.5100	53.8900	53.7900	53.7900	16629
53.8900	53.7900	53.7900	53.6400	49840
53.7900	53.7900	53.6400	53.7900	41404
53.7900	53.6400	53.7900	53.8500	26955
53.6400	53.7900	53.8500	53.8400	832
53.7900	53.8500	53.8400	53.7900	129162
53.8500	53.8400	53.7900	55.4500	2412
53.8400	53.7900	55.4500	54.0000	119446
53.7900	55.4500	54.0000	53.7600	46269
55.4500	54.0000	53.7600	53.2200	15288
54.0000	53.7600	53.2200	52.6100	390
53.7600	53.2200	52.6100	52.0000	54762
53.2200	52.6100	52.0000	51.7500	975
52.6100	52.0000	51.7500	51.4000	6540
52.0000	51.7500	51.4000	51.8700	11054
51.7500	51.4000	51.8700	51.7700	21087
51.4000	51.8700	51.7700	50.0000	19877
51.8700	51.7700	50.0000	49.8000	13883
51.7700	50.0000	49.8000	49.8500	26647
50.0000	49.8000	49.8500	51.1600	42579
49.8000	49.8500	51.1600	51.7900	40386
49.8500	51.1600	51.7900	52.9000	61942
51.1600	51.7900	52.9000	52.9500	2824
51.7900	52.9000	52.9500	55.9000	9933
52.9000	52.9500	55.9000	55.5000	55483
52.9500	55.9000	55.5000	55.8700	2361
55.9000	55.5000	55.8700	55.5000	31838
55.5000	55.8700	55.5000	55.8700	14881
55.8700	55.5000	55.8700	55.5000	5117
55.5000	55.8700	55.5000	55.4500	3723
55.8700	55.5000	55.4500	55.0000	48709
55.5000	55.4500	55.0000	54.9900	3273
55.4500	55.0000	54.9900	54.9000	6776
55.0000	54.9900	54.9000	54.5100	545
54.9900	54.9000	54.5100	55.0000	7392
54.9000	54.5100	55.0000	54.5000	4649
54.5100	55.0000	54.5000	54.5900	1041
55.0000	54.5000	54.5900	54.4400	5402
54.5000	54.5900	54.4400	54.0000	331
54.5900	54.4400	54.0000	54.3000	15575
54.4400	54.0000	54.3000	54.4100	34949
54.0000	54.3000	54.4100	54.4200	3355
54.3000	54.4100	54.4200	54.4000	2823
54.4100	54.4200	54.4000	54.0000	765
54.4200	54.4000	54.0000	53.8400	405
54.4000	54.0000	53.8400	53.8400	468
54.0000	53.8400	53.8400	54.0000	18051
53.8400	53.8400	54.0000	53.9500	3002
53.8400	54.0000	53.9500	54.0000	5360
54.0000	53.9500	54.0000	53.5000	3684
53.9500	54.0000	53.5000	53.0000	6588
54.0000	53.5000	53.0000	53.1000	16704
53.5000	53.0000	53.1000	52.9100	105799
53.0000	53.1000	52.9100	53.0000	43236
53.1000	52.9100	53.0000	53.0000	43611
52.9100	53.0000	53.0000	53.0000	49927
53.0000	53.0000	53.0000	53.0000	7251
53.0000	53.0000	53.0000	53.0000	3417
53.0000	53.0000	53.0000	52.8000	30027
53.0000	53.0000	52.8000	52.6000	3009
53.0000	52.8000	52.6000	53.0000	212
52.8000	52.6000	53.0000	53.0000	20420
52.6000	53.0000	53.0000	52.9900	752
53.0000	53.0000	52.9900	53.0000	9745
53.0000	52.9900	53.0000	53.9800	3750
52.9900	53.0000	53.9800	53.9500	9522
53.0000	53.9800	53.9500	53.4500	3250
53.9800	53.9500	53.4500	52.9800	32183
53.9500	53.4500	52.9800	52.9900	10698
53.4500	52.9800	52.9900	53.8500	1345
52.9800	52.9900	53.8500	53.7800	26076
52.9900	53.8500	53.7800	52.9400	1342
53.8500	53.7800	52.9400	52.5000	2407
53.7800	52.9400	52.5000	52.4900	4240
52.9400	52.5000	52.4900	51.9000	3504
52.5000	52.4900	51.9000	51.3000	1666
52.4900	51.9000	51.3000	51.6800	943
51.9000	51.3000	51.6800	52.9900	10537
51.3000	51.6800	52.9900	52.0000	6964
51.6800	52.9900	52.0000	52.8800	366
52.9900	52.0000	52.8800	52.8700	210
52.0000	52.8800	52.8700	52.8800	27280
52.8800	52.8700	52.8800	52.9900	4679
52.8700	52.8800	52.9900	53.0000	3302
52.8800	52.9900	53.0000	52.4900	332
52.9900	53.0000	52.4900	51.5500	520
53.0000	52.4900	51.5500	51.3100	371
52.4900	51.5500	51.3100	50.4000	482
51.5500	51.3100	50.4000	51.5000	725
51.3100	50.4000	51.5000	49.4900	563
50.4000	51.5000	49.4900	49.7000	7715
51.5000	49.4900	49.7000	49.9800	3821
49.4900	49.7000	49.9800	49.0000	69086
49.7000	49.9800	49.0000	48.5000	2219
49.9800	49.0000	48.5000	46.6200	1280
49.0000	48.5000	46.6200	46.4500	784
48.5000	46.6200	46.4500	46.2500	8968
46.6200	46.4500	46.2500	46.4800	5391
46.4500	46.2500	46.4800	46.3000	57639
46.2500	46.4800	46.3000	46.5000	3357
46.4800	46.3000	46.5000	46.7000	202462
46.3000	46.5000	46.7000	46.5000	112641
46.5000	46.7000	46.5000	45.6000	2348
46.7000	46.5000	45.6000	45.0100	182502
46.5000	45.6000	45.0100	44.7000	3269
45.6000	45.0100	44.7000	45.8000	3206
45.0100	44.7000	45.8000	47.5500	50746
44.7000	45.8000	47.5500	46.6000	45647
45.8000	47.5500	46.6000	45.9500	1208
47.5500	46.6000	45.9500	46.0500	159701
46.6000	45.9500	46.0500	45.1000	65742
45.9500	46.0500	45.1000	45.7800	4145
46.0500	45.1000	45.7800	45.8300	8629
45.1000	45.7800	45.8300	45.5800	18490
45.7800	45.8300	45.5800	45.0000	2662
45.8300	45.5800	45.0000	45.6000	57401
45.5800	45.0000	45.6000	45.4900	45195
45.0000	45.6000	45.4900	44.9900	908
45.6000	45.4900	44.9900	43.6000	194
45.4900	44.9900	43.6000	44.4000	4110
44.9900	43.6000	44.4000	45.0000	53455
43.6000	44.4000	45.0000	44.7400	2555
44.4000	45.0000	44.7400	45.0000	1679
45.0000	44.7400	45.0000	43.2000	99
44.7400	45.0000	43.2000	42.9900	275
45.0000	43.2000	42.9900	42.4000	203295
